,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,operator_selling_price,NFA,npv_per_nfa
598,w160025385,mfh,12483.801305090501,15604.751631363126,19113.271805362478,21236.968672624975,r1,r1,-34271.29948101121,-78545.96882596664,-44274.66934495544,0.08839270228274748,125.6767025694251,-352.29018934911704
599,w160025388,mfh,12887.497210468891,16109.371513086113,22027.775224300745,24475.305804778607,r1,r1,-39497.18757207267,-75180.44778226734,-35683.26021019467,0.08839270228274748,125.67682776004075,-283.9287149921224
600,w160025389,mfh,15947.091501286146,19933.864376607682,47965.512281802236,53295.013646446925,r1,r1,-86005.18283366667,-104618.62814109448,-18613.445307427814,0.08839270228274748,125.54291224256157,-148.26360942993549
601,w160025392,other,7707.166695034264,9633.95836879283,27858.656569021638,30954.062854468484,nr1,nr1,-46680.33851822758,-79125.21619147994,-32444.877673252355,0.08838917543097283,101.23846836648882,-320.47973657404725
602,w160025393,mfh,29760.98461218925,37201.23076523656,45315.96209286242,50351.068992069355,r1,r1,-81254.37256215417,-180518.4280550389,-99264.05549288474,0.08839270228274748,241.441205301648,-411.1313782122144
603,w160025394,mfh,62962.95736238052,78703.69670297565,62962.95736238052,69958.84151375612,r2,r2,-103923.98200463667,-96574.6190188061,7349.362985830565,0.08136760542010116,520.9474028991534,14.107687157916933
604,w160025395,mfh,41270.74084393225,51588.42605491531,139025.81297444832,154473.12552716478,r1,r2,-229470.0994202203,-300609.5793083489,-71139.47988812858,0.08839270228274748,347.3527018059045,-204.80474030652644
605,w160025396,mfh,37666.70161233902,47083.37701542377,72576.31056757846,80640.34507508717,r1,r2,-119791.37431518483,-206057.7569755676,-86266.38266038278,0.08839270228274748,362.18757194392384,-238.1815096453367
606,w160025398,mfh,25759.482837806354,32199.353547257942,39216.56985455993,43573.966505066586,r1,r1,-70317.77833696385,-161159.03775576054,-90841.25941879669,0.08839270228274748,216.67090053744613,-419.2591584447541
607,w160025399,mfh,34672.16062353594,43340.20077941992,34672.16062353594,38524.62291503994,r1,r1,-62169.36652622411,-57772.83328734204,4396.533238882075,0.08839270228274748,277.5212213275954,15.842151522143451
608,w160025402,mfh,73752.53405858297,92190.66757322871,135601.65691662167,150668.50768513518,r2,r2,-223818.33293017835,-362513.1793223266,-138694.84639214826,0.08136760542010116,733.1297983160242,-189.18184298431996
609,w160025403,th,13366.26539456982,16707.831743212275,30986.659895695237,34429.62210632804,r1,r1,-55561.03172789425,-86658.44687025908,-31097.41514236483,0.08839270228274748,118.93753181435167,-261.46006788592564
610,w160025405,mfh,11413.826109522666,14267.282636903332,19132.43207453168,21258.257860590755,r1,r1,-34305.65504972395,-61242.05177003234,-26936.39672030839,0.08839270228274748,118.80893169231713,-226.72030070993603
611,w160025406,mfh,12694.703117102687,15868.378896378357,28748.62308334191,31942.914537046567,r1,r1,-51548.090844368,-62348.93441134183,-10800.843566973825,0.08839270228274748,118.8714888818562,-90.86151497360775
612,w160025409,mfh,13545.552141340295,16931.94017667537,32004.557460828604,35560.619400920674,r1,r1,-57386.186136355616,-85934.2987852664,-28548.112648910777,0.08839270228274748,118.87152101863175,-240.15939565908462
613,w160025412,mfh,83112.16289052342,103890.20361315427,83112.16289052342,92346.84765613714,r2,r2,-137181.40447071634,-127480.12169734883,9701.282773367508,0.08136760542010116,678.325670054555,14.301806936758377
614,w160025415,mfh,134843.0872649352,168553.85908116898,279799.99905388296,310888.88783764775,r2,r2,-461825.9891957799,-616369.6910136368,-154543.70181785687,0.08136760542010116,1309.668819526094,-118.00212352446383
615,w160025422,mfh,78555.95700031816,98194.9462503977,168599.14632942146,187332.3848104683,r2,r2,-278282.5868278663,-356289.791444501,-78007.2046166347,0.08136760542010116,678.3786613484378,-114.99065206676306
616,w160025427,mfh,68356.5049155554,85445.63114444424,68356.5049155554,75951.67212839489,r2,r2,-112826.34241365077,-104847.41657991456,7978.925833736212,0.08136760542010116,555.729584345687,14.357568966083667
617,w160025428,mfh,100962.61735123128,126203.2716890391,239622.2435597125,266246.9372885694,r2,r2,-395510.29320756014,-475875.4574419841,-80365.16423442395,0.08136760542010116,926.2977557130158,-86.75953681066952
618,w160025434,mfh,25126.424219116037,31408.030273895045,59985.928411771165,66651.03156863463,r1,r2,-99010.2245184729,-145907.59934778477,-46897.37482931187,0.08839270228274748,188.0208901744336,-249.4264056818555
619,w160025437,mfh,43222.04791881172,54027.55989851464,90561.97402298985,100624.41558109982,r1,r2,-149477.74616909667,-226805.803266566,-77328.05709746934,0.08839270228274748,385.6369404070079,-200.5203573492103
620,w160025438,mfh,66439.19135967275,83048.98919959094,66439.19135967275,73821.32373296973,r2,r2,-109661.7061286683,-101906.57907869527,7755.127049973031,0.08136760542010116,514.208815998584,15.08166878646901
621,w160025439,mfh,23422.747428464972,29278.434285581214,35464.80466216238,39405.33851351376,r1,r1,-63590.62718249663,-149524.1852519181,-85933.55806942147,0.08839270228274748,231.99735509790483,-370.4074903490033
622,w160025441,mfh,29974.211052689745,37467.76381586218,29974.211052689745,33304.67894743305,r1,r1,-53745.64722119197,-49944.827980842674,3800.819240349294,0.08839270228274748,239.19352681115268,15.890142559543866
623,w160025442,mfh,26407.168715404667,33008.96089425583,52917.83142950211,58797.59047722457,r1,r2,-87343.92397663658,-143232.62827686826,-55888.70430023168,0.08839270228274748,258.45977183450015,-216.23753632352103
624,w160025445,mfh,37036.861616907394,46296.07702113424,76181.21925820394,84645.79917578216,r1,r2,-125741.48342039596,-205769.85677951662,-80028.37335912065,0.08839270228274748,358.2598954875022,-223.38077570815466
625,w160025446,mfh,32653.249972380814,40816.56246547602,32653.249972380814,36281.3888582009,r1,r1,-58549.33264318537,-54408.803288241,4140.529354944374,0.08839270228274748,282.03160609211767,14.68108277762311
626,w160025449,mfh,15398.815708212785,19248.51963526598,33051.986190285665,36724.42910031741,r1,r1,-59264.29178136438,-103397.41680825174,-44133.12502688736,0.08839270228274748,151.84076374266294,-290.6539979058812
627,w160025451,mfh,22242.272514884975,27802.840643606218,48334.62753030463,53705.14170033847,r1,r1,-86667.02970913901,-133265.64928590853,-46598.61957676952,0.08839270228274748,187.46145662125198,-248.57706974355582
628,w160025452,mfh,13097.326417448377,16371.658021810472,24070.360376751494,26744.844863057217,r1,r1,-43159.67132618675,-86601.58700642367,-43441.91568023692,0.08839270228274748,105.00601281486452,-413.7088392912233
629,w160025453,mfh,14710.976976171565,18388.721220214455,40248.819299141745,44720.91033237972,r1,r1,-72168.66656869222,-95736.71073320867,-23568.044164516454,0.08839270228274748,104.94913844838739,-224.56634244888926
630,w160025454,mfh,9958.714429546208,12448.393036932759,31063.545589658388,34515.05065517598,r1,r1,-55698.89261693771,-95163.65330851018,-39464.760691572475,0.08839270228274748,86.96602670811116,-453.79514490216064
631,w160025455,mfh,14454.34817374303,18067.935217178787,35882.11822470182,39869.02024966869,r1,r1,-64338.89666900414,-94450.27557168456,-30111.378902680415,0.08839270228274748,103.15431486908346,-291.90614993561593
632,w160025456,mfh,15439.821255317227,19299.776569146532,27935.001650526843,31038.890722807602,r1,r1,-50089.21639983928,-79117.96586432867,-29028.74946448939,0.08839270228274748,162.83409464433788,-178.27193701597915
633,w160025457,mfh,13888.002639595677,17360.003299494594,32162.32092267025,35735.91213630028,r1,r1,-57669.06595426409,-88126.60868676438,-30457.542732500282,0.08839270228274748,103.20248084068298,-295.12413349363743
634,w160025458,mfh,14620.583473797502,18275.729342246876,18326.430862615038,20362.70095846115,r1,r1,-32860.4441409405,-180986.32103631264,-148125.87689537214,0.08839270228274748,101.69107806179672,-1456.6260847914054
635,w160025459,mfh,13875.057936342178,17343.82242042772,29801.469324202662,33112.743693558514,r1,r1,-53435.91042834275,-94286.9725059088,-40851.06207756604,0.08839270228274748,108.44199563004076,-376.70887408723985
636,w160025462,mfh,15710.045915399749,19637.557394249685,37263.06505696854,41403.40561885393,r1,r1,-66815.02126650441,-105231.83245234715,-38416.811185842744,0.08839270228274748,124.9876569705084,-307.3648399930197
637,w160025465,mfh,13114.320013160435,16392.90001645054,33027.052047237106,36696.72449693012,r1,r1,-59219.58329333462,-76133.67576169668,-16914.09246836206,0.08839270228274748,103.21026510931551,-163.8799440195938
638,w160025467,mfh,14341.115732538854,17926.394665673568,38054.659821936664,42282.955357707404,r1,r1,-68234.40050905837,-90030.43166812643,-21796.031159068065,0.08839270228274748,105.14285953305661,-207.29920468080343
639,w160025469,mfh,12119.687617749969,15149.60952218746,16872.147227572706,18746.830252858563,r1,r1,-30252.8220396901,-83771.754242842,-53518.9322031519,0.08839270228274748,108.37528205253183,-493.82969243125126
640,w160025471,sfh,6829.869385996844,8537.336732496055,15526.61947111203,17251.7994123467,r1,r1,-27840.206074654776,-55354.304647838246,-27514.09857318347,0.08839270228274748,48.55004379618913,-566.7162462033278
641,w160025472,mfh,13375.50809475645,16719.38511844556,13375.50809475645,14861.6756608405,r1,r1,-23983.127969617377,-22287.07370394768,1696.0542656696962,0.08839270228274748,101.69099241122603,16.678510312998604
642,w160025474,mfh,13340.076698786537,16675.09587348317,20835.669696400117,23150.74410711124,r1,r1,-37359.66732040183,-96891.07070322931,-59531.403382827484,0.08839270228274748,105.6897082787007,-563.265850122747
643,w160025476,mfh,11760.455718228655,14700.569647785818,11760.455718228655,13067.17302025406,r1,r1,-21087.237394882086,-19595.976581026298,1491.260813855788,0.08839270228274748,96.35599186792969,15.476575820004886
644,w160025477,mfh,13789.217767408181,17236.522209260227,36912.2809783406,41013.64553148955,r1,r1,-66186.0433325195,-81976.6090197424,-15790.565687222901,0.08839270228274748,108.4367577029392,-145.62004639128835
645,w160025481,mfh,13105.966754568803,16382.458443211002,30356.70228789452,33729.66920877169,r1,r1,-54431.47808280756,-73546.20702075532,-19114.72893794776,0.08839270228274748,105.0061043202877,-182.0344546793619
646,w160025482,mfh,14060.161845670413,17575.202307088013,32197.87126336993,35775.412514855474,r1,r1,-57732.80995294614,-93546.13849530314,-35813.328542357,0.08839270228274748,103.2132654029876,-346.9837758017522
647,w160025484,mfh,13247.347808026228,16559.184760032786,25258.191312723833,28064.657014137592,r1,r1,-45289.52696545498,-67715.18658670774,-22425.659621252766,0.08839270228274748,128.51466068420558,-174.49884318146803
648,w160025486,mfh,13302.68360909849,16628.354511373112,32127.323788768048,35697.0264319645,r1,r1,-57606.31389019294,-81131.32116076071,-23525.007270567767,0.08839270228274748,101.26240085978061,-232.31729714904898
649,w160025487,mfh,14158.708934601254,17698.386168251567,30933.722532352236,34370.80281372471,r1,r1,-55466.111703141905,-92736.93389381452,-37270.82219067262,0.08839270228274748,105.13472320698202,-354.5053532627502
650,w160025490,mfh,12040.780464448602,15050.975580560753,15434.577138518482,17149.530153909425,r1,r1,-27675.16837847346,-165185.6754888187,-137510.50711034524,0.08839270228274748,87.12732640933245,-1578.2707076802496
651,w160025492,mfh,13964.916070301266,17456.145087876583,32123.821636092907,35693.13515121434,r1,r1,-57600.03430999441,-89258.79231936038,-31658.75800936597,0.08839270228274748,101.576605540514,-311.6737150341062
652,w160025494,mfh,14285.138779463909,17856.423474329884,33618.00222222248,37353.335802469424,r1,r1,-60279.19415596033,-91998.90376077688,-31719.709604816555,0.08839270228274748,105.68961535468698,-300.1213458708069
653,w160025496,mfh,13748.271791453237,17185.339739316543,31936.83132990454,35485.368144338376,r1,r1,-57264.74892041346,-91012.99338864912,-33748.24446823566,0.08839270228274748,100.3227494932711,-336.3967259539596
654,w160025498,th,6600.947610690868,8251.184513363583,19833.537403165,22037.26378129444,r1,r1,-35562.781036839566,-70797.34080101148,-35234.559764171914,0.08839270228274748,53.38166442215442,-660.049853176719
655,w160025500,mfh,13356.061664075802,16695.07708009475,35318.75735539018,39243.06372821131,r1,r1,-63328.75516813117,-77430.8611520727,-14102.105983941532,0.08839270228274748,108.55102695096282,-129.91223003640548
656,w160025504,mfh,13210.204122827778,16512.75515353472,33014.085449963415,36682.31716662602,r1,r1,-59196.33336820711,-75755.93755724492,-16559.60418903781,0.08839270228274748,103.15687311664223,-160.52836508831965
657,w160025505,mfh,11999.591279695112,14999.48909961889,16526.06370219606,18362.293002440067,r1,r1,-29632.272493573164,-81330.47977855266,-51698.20728497949,0.08839270228274748,103.09466042611747,-501.463480953302
658,w160025507,mfh,11973.740029139291,14967.175036424114,29011.881673427404,32235.424081586003,r1,r1,-52020.13006787956,-86985.5312976611,-34965.40122978154,0.08839270228274748,85.83866344131528,-407.3386027694396
659,w160025509,mfh,14945.057217444468,18681.321521805585,36682.60048676754,40758.44498529726,r1,r1,-65774.2117533004,-102461.22751682751,-36687.0157635271,0.08839270228274748,108.27769679883495,-338.8233851306103
660,w160025513,mfh,11679.227174263047,14599.03396782881,15958.548291276262,17731.72032364029,r1,r1,-28614.681638078466,-70650.4272237673,-42035.745585688834,0.08839270228274748,105.03020258601755,-400.22531186934
661,w160025515,mfh,13255.429579015141,16569.286973768925,30481.21173000366,33868.013033337396,r1,r1,-54654.73135007594,-73644.64713111511,-18989.91578103917,0.08839270228274748,104.96566433478147,-180.91550128689715
662,w160025517,mfh,14316.368058185923,17895.460072732403,28646.82807630318,31829.8089736702,r1,r1,-51365.56598899933,-78799.5748417368,-27434.00885273747,0.08839270228274748,132.51887063886969,-207.01963969719102
663,w160032048,mfh,22760.163304132715,28450.204130165894,59510.27674095202,66122.52971216891,r1,r2,-98225.1340819773,-134676.4321348081,-36451.298052830796,0.08839270228274748,197.876624872908,-184.21224880019406
664,w160032049,mfh,20420.46582699145,25525.582283739313,24635.21933914802,27372.46593238669,r1,r1,-44172.49900226224,-186660.75258189897,-142488.25357963674,0.08839270228274748,177.6117346536368,-802.2457179279575
665,w160032050,mfh,68794.57954872533,85993.22443590667,175655.35519478846,195172.6168830983,r2,r2,-289929.2653490931,-332360.5548334001,-42431.289484306995,0.08136760542010116,605.1206229591743,-70.12038240707871
666,w160032051,mfh,66484.26842234895,83105.33552793619,152843.0834506673,169825.64827851922,r2,r2,-252276.29894574863,-305879.14129134617,-53602.84234559754,0.08136760542010116,604.9254235289991,-88.61066217533163
667,w160032052,mfh,63671.536875409336,79589.42109426166,166207.24421579932,184674.71579533257,r2,r2,-274334.6148356639,-330720.45414440363,-56385.839308739756,0.08136760542010116,558.9287057133391,-100.8819885834575
668,w160032053,mfh,118384.96876544278,147981.21095680346,118384.96876544278,131538.85418382531,r2,r2,-195401.19903818629,-181582.6913954163,13818.507642769982,0.08136760542010116,914.9869650162756,15.102409292272466
669,w160032054,mfh,60610.35153484233,75762.93941855291,140013.45078096946,155570.50086774383,r2,r2,-231100.25241702553,-295841.0777125239,-64740.82529549839,0.08136760542010116,558.7663555394857,-115.86385732367779
670,w160032055,mfh,117551.19343225891,146938.99179032363,117551.19343225891,130612.43714695434,r2,r2,-194025.00490195781,-180303.81984105025,13721.185060907563,0.08136760542010116,915.1860893286764,14.992781490999903
671,w160032056,mfh,57693.31188162339,72116.63985202923,116842.3330489817,129824.81449886855,r2,r2,-192854.99007416773,-241719.4700238567,-48864.479949688975,0.08136760542010116,579.5610938113182,-84.3129058721759
672,w160032057,mfh,37313.43611538925,46641.79514423657,37313.43611538925,41459.37346154361,r1,r1,-66905.33974498842,-62173.88490664033,4731.454838348094,0.08839270228274748,300.306428108085,15.755423112838495
